746	0	646
511	1	440
655	2	915
395	2	611
48	2	298
583	2	287
354	2	227
37	2	102
348	1	833
843	2	721
689	2	847
306	2	401
819	2	14
275	0	281
776	2	765
810	2	766
592	0	235
584	2	395
475	2	531
91	1	735
586	1	163
432	1	235
12	0	65
497	2	437
197	1	187
144	2	10
430	2	236
590	1	688
301	1	18
807	0	385
11	0	667
136	2	549
41	1	838
401	2	819
60	0	113
540	0	51
8	1	707
4	0	288
792	1	40
515	2	768
196	2	610
60	1	633
503	0	493
921	2	519
601	2	740
301	1	266
27	0	30
340	1	430
353	1	126
106	2	300
8	0	55
479	2	739
494	0	79
592	1	418
304	0	293
6	0	10
130	0	359
571	0	79
617	1	456
60	1	187
803	1	426
199	0	197
91	1	231
395	2	521
113	2	614
574	1	199
297	2	191
808	2	54
257	0	60
24	1	286
854	1	54
532	2	437
692	2	24
22	0	77
347	0	349
428	0	712
900	2	635
629	2	696
350	2	432
878	2	607
808	1	212
341	2	759
543	2	391
276	1	876
97	2	750
586	1	26
789	2	277
348	1	85
772	2	347
497	2	10
341	1	599
762	2	543
60	1	528
584	2	611
301	0	77
456	2	597
60	1	701
555	0	135
472	2	467
415	2	212
329	2	145
820	2	501
520	1	717
677	0	678
179	2	528
653	0	640
658	2	606
641	2	102
336	2	754
575	1	430
290	0	576
488	2	451
576	1	101
712	1	886
204	1	349
515	2	621
500	1	341
56	2	120
415	2	607
655	2	37
26	1	53
389	0	27
123	0	298
175	2	313
656	1	37
721	1	579
474	2	440
231	0	136
890	0	599
724	0	814
486	2	787
463	0	18
340	0	671
542	1	228
508	2	369
814	2	876
499	1	753
18	1	189
204	0	811
26	0	892
844	2	347
55	0	397
592	0	874
795	0	787
22	2	906
301	1	708
686	2	820
308	2	206
192	1	197
501	2	163
481	2	709
536	2	632
151	1	152
499	1	706
328	0	330
558	2	708
107	2	767
574	1	667
795	2	21
476	0	110
907	2	488
419	2	375
160	1	199
374	0	407
79	2	600
465	2	131
301	1	714
620	2	838
384	1	669
616	2	183
377	2	863
758	1	822
527	2	392
58	1	681
90	1	291
940	2	441
805	2	529
316	1	509
459	2	442
425	1	420
430	1	592
740	2	253
579	0	577
910	2	898
638	1	919
653	2	430
248	1	263
810	2	517
921	2	782
892	2	92
256	1	212
873	2	114
582	2	452
587	2	56
41	1	566
626	0	700
756	1	5
107	1	515
18	0	73
4	0	887
81	2	894
515	0	476
767	2	386
675	0	480
44	0	114
929	2	349
882	1	520
599	1	501
397	2	505
323	2	145
110	1	139
50	1	286
395	0	84
437	2	112
501	0	493
270	0	257
78	2	433
892	2	84
51	1	729
334	1	891
597	0	79
262	2	540
8	1	864
417	2	479
168	0	297
940	2	736
197	2	611
349	1	306
4	1	467
888	2	622
759	2	899
691	2	246
301	2	753
739	2	731
633	1	262
757	2	304
285	1	6
534	1	268
433	2	54
572	2	477
488	2	910
860	2	906
481	1	187
365	2	270
568	2	317
26	0	101
584	2	423
170	2	318
341	1	758
293	1	727
476	1	144
353	2	814
411	0	79
110	1	114
227	2	356
145	1	391
707	2	579
4	0	257
587	2	796
18	0	97
110	2	861
637	1	664
242	2	542
8	2	456
8	1	392
898	2	263
667	2	641
751	1	518
845	2	708
180	0	6
61	0	62
490	1	340
682	1	681
136	1	738
252	2	828
753	0	468
724	2	241
29	0	390
8	1	936
84	2	515
629	0	8
149	2	784
755	0	724
828	2	79
659	2	876
446	1	8
610	2	195
79	2	418
372	0	18
150	1	84
266	0	269
796	2	460
83	1	534
760	2	544
552	2	572
120	0	348
276	0	283
293	1	508
115	2	876
140	1	497
78	0	58
188	2	838
601	2	521
619	2	513
815	2	920
385	1	269
713	2	359
820	2	221
79	1	267
145	2	136
578	1	133
785	1	424
495	1	671
446	1	390
509	0	203
814	2	320
759	0	315
739	2	653
940	2	898
340	0	257
1	2	733
346	2	499
522	2	610
233	2	743
578	2	820
481	2	359
575	1	10
50	1	11
158	2	618
188	1	403
58	1	398
41	0	424
849	2	59
395	1	586
23	0	25
814	1	9
56	2	437
715	1	113
4	0	11
320	2	820
385	0	451
532	2	112
655	0	443
558	2	782
597	1	483
591	2	472
542	1	386
211	0	32
723	0	483
262	2	441
5	0	269
587	2	120
427	1	417
80	2	832
41	0	304
491	2	474
784	1	940
354	0	388
300	2	435
707	2	839
655	0	136
130	2	921
153	2	678
37	2	461
25	0	57
501	2	876
392	1	568
822	2	11
939	2	566
638	2	642
39	0	41
580	2	37
506	0	384
121	1	100
283	1	282
257	0	395
522	2	939
428	1	637
51	0	79
549	1	557
658	2	185
866	2	513
725	0	385
362	2	319
199	1	719
129	1	716
57	1	289
340	1	315
4	1	531
444	1	390
576	0	121
118	2	692
44	1	587
731	2	163
90	1	372
437	2	556
923	1	642
854	2	784
305	1	288
199	1	43
115	2	659
578	1	414
300	2	441
417	2	691
888	0	785
491	2	236
576	1	41
69	0	71
709	2	689
107	0	480
642	2	692
730	2	243
540	1	430
456	2	497
850	2	902
159	0	373
503	2	842
685	2	433
639	2	175
695	2	645
166	2	671
285	1	76
446	0	119
829	2	740
369	0	370
689	2	459
140	0	45
735	2	739
386	1	515
235	1	592
48	2	168
146	1	533
769	2	347
257	1	126
783	1	573
505	1	512
512	2	899
236	2	440
897	0	8
637	2	627
270	0	266
256	1	397
936	2	253
582	2	211
287	2	197
117	2	709
635	1	684
85	2	412
22	1	114
728	2	659
348	0	91
41	1	724
54	2	408
40	1	39
348	1	458
523	2	161
292	1	409
78	1	903
443	1	910
325	2	462
898	2	433
165	0	18
115	0	470
455	2	101
420	1	369
8	2	133
746	1	62
243	0	634
354	0	160
656	0	136
90	1	900
866	2	178
18	1	475
95	0	88
224	2	601
559	1	463
58	1	346
527	0	528
613	1	184
862	2	399
906	2	407
488	1	763
530	2	722
18	2	940
268	1	265
491	2	728
378	0	6
133	2	325
557	1	676
907	1	363
79	1	61
205	2	368
463	2	884
246	1	569
38	1	884
149	2	479
211	0	4
413	2	37
424	2	180
379	2	756
671	2	224
378	0	764
467	2	821
8	0	385
654	0	446
525	1	907
241	0	115
808	2	914
635	2	0
91	1	764
417	2	418
579	0	41
57	0	18
312	2	866
179	1	709
419	2	54
297	1	361
199	1	434
711	2	746
282	2	464
429	1	825
805	1	778
467	0	51
746	2	711
423	2	167
584	1	583
26	0	533
556	2	112
817	2	746
760	2	336
475	1	463
174	2	865
440	2	261
62	1	55
556	2	133
725	1	711
135	1	628
870	1	663
129	2	376
390	1	292
783	1	495
686	2	474
409	2	622
63	2	903
534	2	596
909	2	695
268	1	404
428	1	194
268	2	488
77	0	293
256	1	121
457	2	742
205	0	870
638	1	12
28	2	539
819	2	436
875	0	204
814	1	849
337	1	891
375	2	433
463	2	266
187	2	52
243	0	38
135	1	606
617	0	886
762	2	391
341	2	512
58	1	500
395	1	205
350	2	357
18	0	58
712	2	738
375	2	768
71	0	68
64	1	691
724	0	591
402	2	88
739	2	6
380	0	90
417	2	252
429	0	44
477	2	844
348	1	495
12	0	499
624	1	258
181	2	525
862	2	253
655	2	638
18	1	442
622	2	409
41	1	654
457	2	357
50	2	654
709	2	442
58	0	785
180	2	520
29	2	143
4	0	599
614	2	359
305	0	874
324	2	924
503	1	629
828	2	430
119	1	418
894	2	937
356	1	780
413	0	116
4	1	915
118	2	556
28	2	123
624	2	706
559	1	343
597	2	144
257	0	243
707	2	429
739	2	499
757	1	836
329	0	325
18	1	619
858	2	495
401	2	637
203	1	47
376	2	257
51	1	290
919	2	277
70	1	66
478	2	42
249	2	443
490	0	135
796	2	638
617	1	775
941	2	747
857	1	654
306	2	350
58	1	477
60	1	357
350	0	60
831	2	458
529	2	323
4	2	246
803	2	817
348	0	79
714	2	939
886	1	329
424	1	729
638	0	413
884	2	873
941	2	668
181	2	314
596	2	358
204	1	438
45	1	702
39	0	58
90	1	180
469	0	652
390	1	32
180	2	556
8	0	715
426	2	585
6	1	900
6	1	561
411	2	504
783	2	425
611	2	518
707	2	340
395	0	91
425	2	246
309	2	937
688	2	538
102	2	161
248	2	882
268	1	96
842	2	735
41	1	839
112	2	667
243	2	488
54	2	256
130	1	339
785	2	659
75	2	164
1	2	534
262	2	258
18	1	62
267	2	927
301	1	654
821	2	114
158	2	478
401	1	600
488	2	888
189	2	250
497	2	133
217	2	635
904	2	357
130	0	546
248	2	376
110	1	648
599	2	758
346	2	417
243	2	262
624	2	878
899	2	711
589	2	521
221	2	418
253	2	197
890	1	653
555	0	473
110	1	752
540	1	6
825	2	789
655	1	160
556	2	57
273	2	917
191	2	333
634	0	724
107	1	590
609	2	904
11	1	261
396	2	114
591	1	705
199	1	515
511	1	241
851	0	38
480	0	257
289	2	788
556	2	775
175	1	590
304	0	58
870	0	205
243	0	480
18	0	89
50	1	880
139	2	39
491	2	608
442	0	130
363	2	687
142	0	143
707	2	842
483	2	684
4	1	944
523	2	725
445	1	501
558	2	918
709	0	708
745	2	806
58	0	846
517	2	211
855	2	162
783	1	344
943	2	362
708	1	709
574	1	815
577	1	360
453	1	103
58	1	465
32	0	596
578	0	8
615	2	877
62	0	199
420	2	888
519	2	782
604	2	784
474	2	346
596	2	0
341	2	712
44	1	944
359	2	459
62	1	526
817	2	731
520	2	445
883	0	51
62	1	349
221	2	746
699	2	410
268	1	50
205	0	208
768	2	268
451	2	433
769	2	844
293	1	915
116	2	525
894	2	239
725	2	455
592	0	60
725	2	460
60	1	599
284	1	439
437	2	8
902	2	434
269	1	186
702	2	143
59	2	849
657	2	896
770	2	627
277	1	711
60	1	908
355	1	316
611	2	601
476	1	821
22	1	344
286	2	375
390	1	602
499	2	711
907	2	433
348	1	508
898	2	685
384	2	436
269	0	91
58	1	231
60	0	523
407	1	130
79	0	577
535	2	918
281	1	921
675	2	201
211	2	582
341	2	608
54	1	753
203	0	573
766	2	794
330	1	140
393	0	392
820	0	4
658	2	183
725	2	56
28	2	333
293	0	114
305	1	784
525	2	630
390	2	543
520	2	556
841	0	268
236	2	499
300	2	92
252	2	814
26	1	419
221	2	876
246	0	6
927	1	405
317	2	792
8	0	268
18	0	237
281	2	581
378	1	546
325	0	23
491	0	492
92	2	684
57	1	741
6	1	745
574	2	499
600	2	842
473	0	595
646	2	261
26	2	455
540	0	135
742	0	257
107	1	548
507	2	564
540	0	395
131	2	121
873	0	18
5	0	468
64	1	770
512	2	728
838	2	410
106	2	907
87	2	475
388	0	387
503	1	655
479	1	736
692	2	180
518	2	475
468	0	73
283	0	278
710	1	639
4	0	348
339	2	262
266	1	58
820	1	809
515	2	488
498	1	110
568	1	569
84	1	257
434	2	837
6	0	686
212	2	772
477	1	311
301	0	886
334	1	333
611	2	750
51	1	369
41	0	638
22	1	367
589	1	590
874	0	927
24	0	656
696	2	211
819	2	764
874	1	608
413	2	725
214	2	44
310	2	536
357	2	14
873	2	64
490	1	554
658	0	4
114	1	666
856	2	59
554	2	390
119	1	272
245	1	711
439	2	453
586	2	580
637	2	693
113	0	302
752	2	791
535	2	782
138	1	918
4	0	250
404	2	228
528	1	205
600	2	246
393	1	394
301	1	341
298	2	335
821	0	712
211	1	846
357	0	26
832	2	82
261	2	759
869	1	773
115	1	457
481	1	611
219	1	655
360	2	17
27	0	636
77	0	18
136	0	18
827	2	458
904	2	384
623	2	263
796	2	455
839	0	617
707	2	746
724	2	858
302	0	894
31	2	390
44	2	798
6	1	363
336	2	28
534	2	185
817	2	759
266	1	10
849	2	51
685	2	736
707	2	261
196	2	792
434	0	4
144	2	796
666	1	686
204	1	688
924	2	28
757	0	724
253	2	167
114	2	472
277	1	886
541	2	478
684	2	106
487	1	289
60	0	646
441	1	78
90	1	497
589	2	253
8	0	12
114	1	347
576	0	246
687	1	106
263	2	623
708	2	921
91	2	856
89	1	565
384	2	432
437	2	50
634	1	107
17	2	877
596	1	887
340	1	129
285	0	283
18	1	513
775	2	10
290	0	5
533	2	37
114	1	471
119	1	722
711	2	659
375	1	40
575	0	115
650	2	224
98	2	616
682	2	694
278	1	578
653	1	231
841	1	290
803	2	163
364	2	341
63	2	352
594	2	687
568	2	227
200	1	94
658	2	534
18	1	752
500	2	650
297	2	328
8	1	244
473	0	159
58	1	228
495	0	499
794	2	452
238	1	834
36	2	124
604	2	163
375	2	483
555	0	833
180	1	854
727	2	459
341	1	708
6	1	803
62	0	235
51	0	88
293	1	919
585	2	630
904	2	609
638	1	653
18	1	139
783	2	608
637	2	436
885	2	838
451	1	182
491	2	346
417	2	686
428	0	430
731	2	854
788	2	489
334	1	147
783	2	739
340	0	413
885	2	704
133	2	118
358	0	58
41	0	607
5	1	841
144	2	111
392	0	525
699	1	37
841	2	119
392	2	505
339	2	488
809	2	585
58	1	320
650	2	589
430	0	721
593	1	467
340	0	430
221	2	479
293	1	44
772	2	942
195	2	602
500	1	6
4	1	824
778	2	860
42	2	178
354	1	854
231	2	145
391	0	203
511	0	513
135	0	257
197	2	862
81	2	832
419	0	257
682	0	679
449	1	655
246	2	731
716	2	442
184	1	185
435	2	690
121	0	197
825	2	615
242	2	313
409	2	515
375	2	435
413	0	58
642	2	50
141	2	330
392	0	805
769	2	772
45	2	924
834	2	409
257	0	41
79	1	871
435	2	78
267	2	183
499	0	493
796	2	587
691	2	501
502	1	376
420	2	433
637	1	697
4	0	692
67	2	131
456	2	118
51	0	358
293	2	854
573	0	130
23	1	739
120	0	110
494	1	437
605	2	118
504	1	347
866	2	174
692	2	101
582	2	882
256	2	907
151	1	820
4	1	833
448	1	133
49	1	124
110	1	787
475	1	859
637	1	940
354	1	715
2	1	255
697	0	18
784	1	919
709	2	919
742	2	348
735	2	707
577	0	58
107	0	889
119	2	56
731	2	784
18	0	942
839	1	451
637	0	266
279	1	261
62	1	825
208	2	593
62	0	580
67	2	936
84	0	110
58	1	804
727	2	288
607	2	303
105	2	658
121	2	611
115	0	502
736	1	18
60	1	181
532	2	841
775	2	437
942	2	572
409	2	898
129	0	498
177	2	542
121	1	455
915	2	654
515	2	106
143	0	144
22	1	373
93	0	95
510	1	600
587	2	445
498	0	495
22	2	427
41	1	716
557	0	11
637	1	655
41	1	882
785	2	803
692	2	667
927	2	105
130	1	630
661	2	585
481	2	117
92	2	268
297	2	141
274	1	242
6	1	613
283	2	513
723	0	468
604	2	479
527	1	181
438	2	349
735	2	784
630	1	532
348	1	322
90	1	398
59	0	51
164	2	91
775	2	56
712	2	346
314	0	6
697	1	568
348	1	92
293	2	839
203	1	575
888	0	266
634	1	687
282	1	712
390	0	204
459	2	861
417	2	491
729	2	96
356	2	394
121	1	522
91	1	0
839	0	712
441	2	408
941	2	695
116	1	874
785	1	884
425	1	288
320	2	646
4	2	876
122	2	49
479	2	604
346	2	608
876	1	434
162	1	523
840	2	596
8	0	116
174	1	761
804	2	740
453	2	729
709	2	546
433	0	60
578	0	60
58	0	164
503	2	163
258	0	395
110	2	825
866	2	177
724	1	498
692	2	161
509	1	110
480	0	413
532	2	796
6	0	763
326	2	160
821	1	943
712	0	890
115	1	805
442	2	288
553	2	27
897	2	384
547	2	349
872	1	434
380	0	382
646	2	5
532	2	25
533	0	4
379	2	883
395	1	912
503	2	784
712	0	41
414	1	417
693	2	401
283	1	274
300	0	51
428	1	623
876	2	503
622	2	940
364	2	646
884	2	837
131	2	166
302	1	655
135	0	6
425	0	79
268	1	581
589	1	890
558	0	51
528	2	179
4	0	23
277	1	136
768	2	555
792	2	43
204	1	314
502	2	836
146	2	799
157	1	849
553	2	393
145	2	327
490	1	783
768	2	834
343	2	821
740	2	67
85	1	161
742	2	693
82	1	81
936	2	500
926	2	241
262	2	84
910	2	622
511	1	584
303	2	516
474	0	348
325	0	159
626	1	940
532	2	580
385	1	709
769	2	516
587	2	461
429	2	738
6	0	433
559	2	405
88	0	89
532	2	497
114	0	235
348	1	777
201	1	521
257	1	112
409	2	433
133	2	497
22	0	395
375	2	808
759	2	746
523	2	119
25	2	775
423	2	228
60	0	494
364	2	5
497	1	810
209	1	207
573	0	576
780	1	691
767	2	552
187	2	192
343	0	340
390	1	610
493	2	762
287	2	224
754	2	191
55	1	221
165	1	9
269	2	78
876	2	149
725	1	194
385	1	375
218	0	24
435	2	243
891	2	147
455	2	497
306	2	904
592	1	899
936	2	496
265	2	661
95	0	160
930	2	265
311	2	175
547	2	929
150	1	583
691	2	503
348	1	696
869	2	199
784	0	489
301	1	622
48	2	337
114	0	290
136	1	457
727	2	933
161	2	641
413	1	693
891	0	159
261	2	425
637	2	819
107	1	886
759	2	340
455	2	667
887	0	4
159	1	248
159	0	580
727	2	713
5	2	417
58	1	707
883	1	472
357	0	170
523	2	667
654	2	915
521	2	167
391	0	390
888	2	263
694	2	681
552	2	769
110	0	4
169	1	842
757	0	58
434	1	246
492	0	494
746	2	759
479	2	711
341	2	707
558	2	847
845	2	943
650	0	58
873	2	472
161	2	638
92	2	408
357	1	182
437	2	10
544	2	924
334	0	337
733	2	1
355	2	509
800	2	361
687	1	404
873	2	821
395	0	256
315	1	26
735	2	341
587	2	133
204	1	399
758	1	661
177	0	176
601	2	224
833	0	395
91	0	413
438	1	471
0	1	192
58	2	463
402	2	527
290	1	665
576	0	60
511	0	758
574	0	290
120	0	118
419	2	339
26	2	10
159	1	792
875	1	434
784	2	246
154	0	151
164	1	655
363	2	467
583	0	723
887	2	717
198	1	85
880	1	690
869	2	509
246	1	119
515	2	690
260	2	171
525	2	585
789	2	782
197	2	750
661	2	181
503	2	691
539	2	544
789	2	943
301	1	613
703	0	18
735	2	691
34	2	330
5	1	77
407	2	438
608	2	578
712	2	574
4	0	413
783	0	599
121	0	755
490	0	807
659	2	440
591	1	869
725	2	255
194	2	228
431	2	902
264	1	495
5	0	127
5	2	501
736	2	559
708	2	933
849	2	905
701	2	822
279	1	854
924	2	335
512	2	501
31	2	553
500	2	87
784	0	724
107	0	41
302	1	750
939	2	317
637	2	384
891	2	797
107	1	699
304	1	368
763	2	701
784	2	707
258	1	257
304	1	602
557	2	402
746	2	814
768	2	690
21	2	306
548	2	764
592	1	343
904	0	787
816	1	149
300	1	384
180	1	5
861	2	716
846	2	62
110	1	88
420	0	690
369	1	40
728	2	784
24	2	37
18	1	803
277	2	708
236	2	707
381	0	210
8	1	470
768	2	892
762	2	390
816	1	90
936	2	151
8	0	381
4	1	325
60	1	319
728	0	90
864	2	116
493	0	121
133	1	134
163	0	161
505	2	527
751	0	749
697	2	471
351	2	904
474	2	728
44	0	595
18	1	213
817	2	512
353	2	501
123	1	298
911	2	695
123	2	191
93	0	159
578	2	659
102	2	414
18	0	77
215	2	284
925	2	229
1	2	744
742	2	764
119	0	656
445	2	533
128	0	6
889	0	888
136	1	347
555	0	429
337	2	539
18	0	221
22	0	754
5	2	854
927	1	901
360	1	807
41	1	117
578	1	164
374	2	213
580	2	10
312	2	177
787	1	783
65	0	63
445	2	161
683	1	680
667	2	112
928	2	313
305	1	51
61	1	746
534	2	98
474	2	293
109	2	63
18	1	94
622	2	555
179	0	210
233	2	774
354	1	228
650	2	399
364	0	269
390	2	143
116	1	18
767	1	463
353	2	491
258	0	260
903	2	12
638	0	703
919	2	113
60	1	88
145	1	414
665	0	110
253	2	87
301	1	430
899	2	4
103	2	98
480	0	38
525	2	181
482	1	399
18	1	883
715	0	110
854	2	79
631	2	674
715	0	927
590	2	247
114	0	136
476	0	269
348	0	488
344	2	434
431	2	344
413	2	796
307	2	486
246	2	759
459	2	918
500	2	404
533	1	106
480	0	116
199	0	300
135	1	813
385	1	340
120	2	112
29	2	719
512	2	430
395	0	348
661	2	721
539	2	297
246	0	579
325	2	532
76	2	478
110	0	2
554	0	505
281	1	833
434	2	344
58	2	431
343	2	434
724	2	836
602	2	939
468	1	447
293	0	580
268	0	90
691	2	346
927	2	801
51	1	374
250	1	5
167	2	584
672	2	848
486	2	904
171	2	260
767	2	516
60	0	50
540	0	467
62	1	399
554	2	493
62	1	185
435	2	907
268	1	353
115	1	22
268	1	117
859	2	436
828	2	346
707	2	149
553	2	719
170	0	4
243	1	368
221	2	501
451	2	262
75	2	855
8	0	767
542	2	178
687	1	181
457	2	14
540	2	339
706	2	386
655	2	605
874	0	18
256	0	22
347	2	376
194	1	95
255	2	445
586	0	640
816	0	378
384	0	506
31	2	719
276	1	439
387	1	196
580	2	532
433	2	555
745	2	648
245	1	4
419	2	540
574	1	610
277	1	211
136	0	93
489	1	817
60	0	935
433	0	428
41	0	580
58	1	639
51	1	236
340	1	325
696	1	405
377	1	707
18	1	687
787	2	306
129	2	211
304	1	37
746	2	712
4	0	828
865	2	618
615	0	113
231	1	638
918	2	847
617	1	56
644	0	277
888	2	433
787	1	405
512	2	739
354	1	460
431	1	685
334	2	47
11	2	357
355	0	203
44	1	455
346	2	746
509	2	209
876	2	163
930	2	181
508	2	209
857	0	637
5	1	467
413	1	468
899	2	246
255	2	102
57	0	93
542	2	866
621	2	339
58	0	897
268	1	101
394	1	199
755	1	728
347	1	401
882	2	629
389	1	712
841	1	293
79	0	107
291	1	290
715	1	326
589	2	584
22	1	289
417	2	499
693	2	795
525	1	548
842	2	149
559	1	149
44	0	268
43	0	44
291	1	780
417	2	5
525	0	385
569	2	100
571	2	894
200	2	869
650	1	700
575	1	456
435	2	730
707	2	417
594	2	758
741	2	780
135	1	642
159	1	103
408	2	768
161	2	456
884	2	821
866	2	639
750	2	518
403	0	402
904	0	58
872	2	368
302	0	58
547	2	666
102	0	533
641	2	26
560	1	547
750	0	378
584	2	167
615	2	861
724	2	265
51	0	102
92	2	621
440	0	340
409	2	268
509	1	782
715	0	634
268	0	483
4	0	138
176	2	313
144	2	414
809	2	495
832	2	896
481	2	459
3	1	540
731	2	739
524	1	408
62	0	6
876	2	600
138	1	680
755	1	131
120	2	10
436	0	437
394	0	393
257	1	736
119	2	455
814	2	293
693	2	11
353	0	304
241	0	893
578	0	90
927	0	857
347	2	882
375	2	269
92	2	451
149	2	646
256	0	424
580	0	6
520	2	325
914	2	84
293	1	111
750	2	862
928	2	513
144	2	597
418	2	854
304	2	920
6	0	892
893	1	188
353	2	876
696	2	769
280	1	619
292	1	364
268	0	467
256	1	261
497	0	498
45	1	638
58	1	825
58	1	412
784	2	653
348	2	822
591	1	839
268	2	435
405	2	339
822	2	676
375	2	268
96	1	200
60	0	756
491	1	523
617	1	503
419	2	907
330	2	141
4	1	661
943	0	117
420	1	661
433	2	768
18	1	364
79	0	409
504	1	711
815	2	289
79	1	628
861	2	727
645	2	938
241	2	864
380	0	547
263	2	243
891	2	800
300	2	488
266	2	902
340	1	721
647	2	23
483	1	659
936	0	18
58	0	787
162	1	101
145	2	549
366	1	209
494	0	753
4	0	640
837	2	61
358	2	103
392	1	707
440	0	496
60	0	91
853	2	175
79	2	320
141	2	924
37	2	796
352	1	37
753	2	815
792	2	227
41	0	451
659	2	501
105	2	596
18	1	743
396	2	343
115	0	574
341	2	604
468	1	861
877	2	288
107	1	717
66	1	589
58	1	602
285	1	221
90	1	442
317	2	568
606	2	183
12	0	58
329	2	160
691	2	499
600	2	731
337	1	871
151	2	829
268	0	395
894	2	657
523	2	111
754	2	760
6	0	766
6	1	853
575	1	482
68	0	66
354	2	568
611	2	584
556	2	725
203	1	861
301	0	783
820	2	341
4	0	58
608	2	711
283	0	277
272	2	264
435	2	339
533	1	257
246	1	877
50	2	119
541	2	178
190	2	331
793	2	370
410	1	814
385	0	241
515	1	882
257	1	103
377	1	37
536	1	54
385	0	517
178	2	853
804	2	862
404	2	500
257	0	451
569	1	383
182	1	92
256	0	634
693	2	548
829	1	37
176	1	476
5	2	728
692	2	638
571	0	718
902	2	837
114	1	52
6	1	732
554	2	762
60	1	289
888	0	51
445	0	640
8	1	505
523	2	255
707	2	784
248	2	696
149	2	574
842	0	8
378	1	144
255	1	623
340	0	315
186	0	183
372	2	504
432	2	742
468	0	817
641	2	8
532	0	4
58	1	690
413	2	111
464	0	321
894	0	90
708	2	689
892	2	898
107	1	710
736	2	243
701	0	60
608	2	417
455	2	161
454	0	470
759	2	707
580	2	424
874	1	456
512	2	574
176	2	242
376	2	452
840	2	927
820	1	614
385	0	484
501	2	608
136	0	266
724	0	817
513	0	512
395	2	862
247	2	53
468	0	18
395	2	224
184	2	358
24	2	520
443	1	298
340	1	592
474	2	817
118	2	460
212	2	794
90	1	173
8	1	301
531	2	500
116	2	724
393	1	550
58	0	596
740	2	194
583	2	862
90	1	869
26	0	25
766	1	820
375	2	243
440	2	163
60	0	785
476	1	498
367	1	200
451	2	684
284	0	4
137	2	220
842	2	425
875	1	873
933	2	110
617	0	256
277	1	691
395	2	584
6	0	672
592	1	874
761	1	735
340	0	110
166	2	224
642	2	24
413	1	498
538	2	778
763	2	770
668	2	909
886	2	846
632	2	171
574	2	820
622	2	515
504	1	144
93	1	612
505	2	726
861	2	615
813	1	594
623	1	794
74	2	454
203	0	58
494	1	399
862	2	804
159	1	933
380	1	758
790	0	204
288	0	113
340	1	286
353	0	687
304	2	780
804	2	224
814	2	163
118	2	851
18	1	598
767	1	101
886	0	884
881	1	435
135	1	25
545	2	147
842	2	429
687	1	160
452	2	572
56	1	738
405	2	621
253	2	650
55	1	6
579	2	499
8	0	90
